"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"빠르고","4","","","",""
"전체가","4","","","",""
"독서공동체","4","","","",""
"01","4","","","",""
"존","4","","","",""
"먹고","4","","","",""
"증가","4","","","",""
"지도를","4","","","",""
"하자","4","","","",""
"한국에서","4","","","",""
"불가능하다","4","","","",""
"한","4","","","",""
"적이","4","","","",""
"활동을","4","","","",""
"결코","4","","","",""
"집단","4","","","",""
"사이의","4","","","",""
"서평","4","","","",""
"미국의","4","","","",""
"성별","4","","","",""
"독서율과","4","","","",""
"문학과","4","","","",""
"활동에","4","","","",""
"보고서는","4","","","",""
"변화를","4","","","",""
"커다란","4","","","",""
"부족한","4","","","",""
"찾을","4","","","",""
"말이다","4","","","",""
"내용","4","","","",""
"자리를","4","","","",""
"전체에서","4","","","",""
"2010년","4","","","",""
"막","4","","","",""
"않지만","4","","","",""
"아마도","4","","","",""
"‘문학의","4","","","",""
"응답한","4","","","",""
"했을","4","","","",""
"총","4","","","",""
"증가하고","4","","","",""
"받은","4","","","",""
"독서로","4","","","",""
"조금은","4","","","",""
"것에서","4","","","",""
"들어오는","4","","","",""
"시장","4","","","",""
"떨어지는","4","","","",""
"OECD","4","","","",""
"정책","4","","","",""
"전반적으로","4","","","",""
"2016년","4","","","",""
"판매","4","","","",""
"최대","4","","","",""
"폭으로","4","","","",""
"인문","4","","","",""
"서점","4","","","",""
"기록","4","","","",""
"책들이","4","","","",""
"새로","4","","","",""
"셈이다","4","","","",""
"현상이","4","","","",""
"나타난","4","","","",""
"대비","4","","","",""
"나","4","","","",""
"전체의","4","","","",""
"2006년","4","","","",""
"심각한","4","","","",""
"바","4","","","",""
"점이다","4","","","",""
"소설이","4","","","",""
"명확히","4","","","",""
"힘든","4","","","",""
"제외하면","4","","","",""
"후","4","","","",""
"해외","4","","","",""
"전체를","4","","","",""
"확인할","4","","","",""
"다양하고","4","","","",""
"활동","4","","","",""
"경우에는","4","","","",""
"비율은","4","","","",""
"독서도","4","","","",""
"http","4","","","",""
"닫기","4","","","",""
"인기글","4","","","",""
"무엇인가","4","","","",""
"집단구성","4","","","",""
"유아의","4","","","",""
"button","4","","","",""
"연령에","4","","","",""
"차이를","4","","","",""
"5권으로","4","","","",""
"만","4","","","",""
"19세","4","","","",""
"이상","4","","","",""
"발생","4","","","",""
"답했으나","4","","","",""
"독서량과","4","","","",""
"소폭","4","","","",""
"워낙","4","","","",""
"만화","4","","","",""
"드는","4","","","",""
"봐야","4","","","",""
"판타지","4","","","",""
"다음과","4","","","",""
"대부분은","4","","","",""
"대표적인","4","","","",""
"넘는","4","","","",""
"교육을","4","","","",""
"책부터","4","","","",""
"책이다","4","","","",""
"오른","4","","","",""
"골라","4","","","",""
"교수의","4","","","",""
"에세이를","4","","","",""
"두뇌를","4","","","",""
"설명한","4","","","",""
"“독서는","4","","","",""
"읽어라","4","","","",""
"경제학","4","","","",""
"읽으려는","4","","","",""
"끝나는","4","","","",""
"아니","4","","","",""
"읽어보는","4","","","",""
"예전에","4","","","",""
"없기","4","","","",""
"뛰어난","4","","","",""
"글쓰기","4","","","",""
"기술","4","","","",""
"효과가","4","","","",""
"책이나","4","","","",""
"논문을","4","","","",""
"찾아","4","","","",""
"글로","4","","","",""
"편한","4","","","",""
"코너","4","","","",""
"내면에","4","","","",""
"모른다","4","","","",""
"진짜","4","","","",""
"전문","4","","","",""
"제공하는","4","","","",""
"읽는다면","4","","","",""
"시간과","4","","","",""
"경험과","4","","","",""
"자체로","4","","","",""
"늘리는","4","","","",""
"본인에게","4","","","",""
"단어를","4","","","",""
"이게","4","","","",""
"이미지","4","","","",""
"포스터","4","","","",""
"표현할","4","","","",""
"갖게","4","","","",""
"사람들과","4","","","",""
"뭔가를","4","","","",""
"각자의","4","","","",""
"때도","4","","","",""
"분들은","4","","","",""
"생각으로","4","","","",""
"분들이","4","","","",""
"얘기를","4","","","",""
"‘읽는","4","","","",""
"했는데","4","","","",""
"사회에","4","","","",""
"무조건","4","","","",""
"이것이","4","","","",""
"행위가","4","","","",""
"글에서","4","","","",""
"수업이","4","","","",""
"가르치는","4","","","",""
"강조했다","4","","","",""
"확실히","4","","","",""
"것인가","4","","","",""
"난","4","","","",""
"SNS","4","","","",""
"넘기는","4","","","",""
"일상에서","4","","","",""
"필요합니다","4","","","",""
"그들의","4","","","",""
"실은","4","","","",""
"만나","4","","","",""
"읽어보고","4","","","",""
"상황에","4","","","",""
"낯선","4","","","",""
"넘어","4","","","",""
"즐겁게","4","","","",""
"하는","4","","","",""
"개인의","4","","","",""
"소통의","4","","","",""
"그만큼","4","","","",""
"쓸모가","4","","","",""
"기기를","4","","","",""
"손으로","4","","","",""
"맛이","4","","","",""
"눈으로","4","","","",""
"덕분에","4","","","",""
"기능","4","","","",""
"내지","4","","","",""
"종이책보다","4","","","",""
"다양하게","4","","","",""
"중요하다","4","","","",""
"꼰대가","4","","","",""
"길","4","","","",""
"이유에","4","","","",""
"때에는","4","","","",""
"천천히","4","","","",""
"거구나","4","","","",""
"상당한","4","","","",""
"시대를","4","","","",""
"됐다","4","","","",""
"타인의","4","","","",""
"효과적인","4","","","",""
"관점에서","4","","","",""
"도대체","4","","","",""
"우리를","4","","","",""
"본인이","4","","","",""
"가치가","4","","","",""
"메일보내기","4","","","",""
"가나다라마바사","4","","","",""
"HOME","4","","","",""
"송석주","4","","","",""
"승인","4","","","",""
"‘독서의","4","","","",""
"필요성","4","","","",""
"한권의","4","","","",""
"즐기기","4","","","",""
"『책","4","","","",""
"그대로","4","","","",""
"재미있게","4","","","",""
"사서","4","","","",""
"독서다","4","","","",""
"마음의","4","","","",""
"여유가","4","","","",""
"『소박한","4","","","",""
"수업』","4","","","",""
"벗어나","4","","","",""
"『유대인","4","","","",""
"신화』","4","","","",""
"차인표","4","","","",""
"“제2의","4","","","",""
"소설가로","4","","","",""
"살고자","4","","","",""
"합니다”","4","","","",""
"구독신청","4","","","",""
"권동혁","4","","","",""
"한국인의","4","","","",""
"바꿀","4","","","",""
"한국어로","4","","","",""
"경향이","4","","","",""
"있었고","4","","","",""
"세상","4","","","",""
"모르겠다","4","","","",""
"않고는","4","","","",""
"이들은","4","","","",""
"나온다","4","","","",""
"목적은","4","","","",""
"▲","4","","","",""
"IFRAME","4","","","",""
"살고","4","","","",""
"사업","4","","","",""
"올해는","4","","","",""
"사업을","4","","","",""
"60세","4","","","",""
"예정이다","4","","","",""
"일정","4","","","",""
"접할","4","","","",""
"확실한","4","","","",""
"06","4","","","",""
"공부를","4","","","",""
"한겨레","4","","","",""
"미래","4","","","",""
"동아리","4","","","",""
"의미하는","4","","","",""
"“책","4","","","",""
"읽는데","4","","","",""
"때의","4","","","",""
"보며","4","","","",""
"⑤","4","","","",""
"학교도서관","4","","","",""
"‘장서","4","","","",""
"격차","4","","","",""
"400배까지","4","","","",""
"…“투자해야","4","","","",""
"읽어요”","4","","","",""
"고작","4","","","",""
"8천만","4","","","",""
"편성한","4","","","",""
"학교의","4","","","",""
"골고루","4","","","",""
"■","4","","","",""
"5곳","4","","","",""
"원","4","","","",""
"됐습니다","4","","","",""
"많아","4","","","",""
"지표","4","","","",""
"공공도서관","4","","","",""
"지켜","4","","","",""
"들어갈","4","","","",""
"책장을","4","","","",""
"게시글","4","","","",""
"관리","4","","","",""
"카테고리의","4","","","",""
"방문자","4","","","",""
"사람들을","4","","","",""
"사람들도","4","","","",""
"달에","4","","","",""
"만날","4","","","",""
"손에","4","","","",""
"개인적인","4","","","",""
"있나요","4","","","",""
"독서습관을","4","","","",""
"만들고","4","","","",""
"끝까지","4","","","",""
"완전히","4","","","",""
"할까요","4","","","",""
"좋은데","4","","","",""
"보죠","4","","","",""
"일본의","4","","","",""
"억지로","4","","","",""
"입시","4","","","",""
"결과적으로","4","","","",""
"학생과","4","","","",""
"앞으로","4","","","",""
"우리나라의","4","","","",""
"제공","4","","","",""
"교양·상식","4","","","",""
"순으로","4","","","",""
"습득할","4","","","",""
"부모들은","4","","","",""
"뜻입니다","4","","","",""
"아이를","4","","","",""
"다르지","4","","","",""
"언어","4","","","",""
"아이는","4","","","",""
"목록을","4","","","",""
"다르게","4","","","",""
"유튜브","4","","","",""
"읽든","4","","","",""
"되어서도","4","","","",""
"글자를","4","","","",""
"못합니다","4","","","",""
"중요하게","4","","","",""
"프로그램이","4","","","",""
"점을","4","","","",""
"아이","4","","","",""
"아예","4","","","",""
"친구들과","4","","","",""
"지원","4","","","",""
"사회와","4","","","",""
"수준","4","","","",""
"줄이기","4","","","",""
"키우기","4","","","",""
"이동","4","","","",""
"사람을","4","","","",""
"많았다","4","","","",""
"차","4","","","",""
"도서관의","4","","","",""
"기술이","4","","","",""
"것인지","4","","","",""
"인식","4","","","",""
"이야기한다","4","","","",""
"쓰게","4","","","",""
"젊은이","4","","","",""
"콘텐츠를","4","","","",""
"서비스가","4","","","",""
"동호회","4","","","",""
"그들은","4","","","",""
"마음","4","","","",""
"사람들","4","","","",""
"연구에","4","","","",""
"않더라도","4","","","",""
"알려주는","4","","","",""
"세미나","4","","","",""
"아름다운","4","","","",""
"가운데","4","","","",""
"인류의","4","","","",""
"자기계발서","4","","","",""
"연구를","4","","","",""
"인문고전을","4","","","",""
"짧은","4","","","",""
"가슴","4","","","",""
"빌려","4","","","",""
"무엇이","4","","","",""
"발표했다","4","","","",""
"모아","4","","","",""
"때보다","4","","","",""
"저렴한","4","","","",""
"넘길","4","","","",""
"코로나19","4","","","",""
"최근에는","4","","","",""
"⋯","4","","","",""
"듯","4","","","",""
"시켜서","4","","","",""
"열린","4","","","",""
"덕수궁에서는","4","","","",""
"서울북페스티벌이","4","","","",""
"김상훈","4","","","",""
"니와","4","","","",""
"우이치로는","4","","","",""
"저자인","4","","","",""
"무엇인지","4","","","",""
"들은","4","","","",""
"hankyung","4","","","",""
"우영우","4","","","",""
"박은빈의","4","","","",""
"성공을","4","","","",""
"들려주는","4","","","",""
"네","4","","","",""
"감소한","4","","","",""
"4권","4","","","",""
"뒤를","4","","","",""
"실태조사","4","","","",""
"애플리케이션을","4","","","",""
"해외소설","4","","","",""
"학원","4","","","",""
"수동적인","4","","","",""
"엠브레인","4","","","",""
"도서PD","4","","","",""
"YES24","4","","","",""
"카드뉴스로","4","","","",""
"뉴스레터를","4","","","",""
"소개합니다","4","","","",""
"동네책방","4","","","",""
"만남","4","","","",""
"IT","4","","","",""
"22","3","","","",""
"33","3","","","",""
"41","3","","","",""
"51","3","","","",""
"56","3","","","",""
"57","3","","","",""
"58","3","","","",""
"66","3","","","",""
"74","3","","","",""
"75","3","","","",""
"80","3","","","",""
"100","3","","","",""
"2002","3","","","",""
"2008","3","","","",""
"2012","3","","","",""
"2014","3","","","",""
"2022","3","","","",""
"습득하는","3","","","",""
"독자는","3","","","",""
"힘들다","3","","","",""
"최저","3","","","",""
"자료사진","3","","","",""
"명이","3","","","",""
"결과다","3","","","",""
"12월","3","","","",""
"수험서","3","","","",""
"조사를","3","","","",""
"떨어졌다","3","","","",""
"6권으로","3","","","",""
"응답자의","3","","","",""
"뜻이다","3","","","",""
"상황은","3","","","",""
"1인당","3","","","",""
"진흥","3","","","",""
"예산을","3","","","",""
"않은가","3","","","",""
"활성화","3","","","",""
"기반을","3","","","",""
"발간","3","","","",""
"방해","3","","","",""
"휴대전화","3","","","",""
"편집마왕","3","","","",""
"무엇일까요","3","","","",""
"정확한","3","","","",""
"있는가","3","","","",""
"조사연구는","3","","","",""
"필자가","3","","","",""
"지금까지","3","","","",""
"지","3","","","",""
"창작","3","","","",""
"정기적으로","3","","","",""
"독자에","3","","","",""
"좀처럼","3","","","",""
"기능은","3","","","",""
"작품의","3","","","",""
